image_name,comment-fa
2955813024.jpg,بعضی از بچه ها در حال گفتگو هستند
2955985301.jpg,تصویر پرتره دختری با موهای قهوه ای که مستقیماً به دوربین لبخند می زند
2955985301.jpg,یک زن جوان با موهای قهوه ای مجعد به دوربین لبخند می زند
2955985301.jpg,نمای نزدیک دختری با موهای مجعد مشکی در حال لبخند زدن
2955985301.jpg,زن سبزه که زبانش را روی دندان می کشد
2955985301.jpg,زن جوانی در حال خنده
2956061205.jpg,دو دختر سفیدپوست که تابلوهایی را در دست دارند که برای جمع‌آوری کمک مالی برای شستشوی ماشین تبلیغ می‌کنند
2956061205.jpg,دو زن تلاش می کنند و مردم را به ج
2956061205.jpg,دو دختر در حال تبلیغ یک کارواش هستند
2956061205.jpg,دو دختر که تابلوهای کارواش را در دست دارند
2956061205.jpg,دخترانی که یک کارواش را تبلیغ می کنند
2956413620.jpg,مردی با کلاه ایمنی در حال رانندگی یک ماشین مسابقه سیاه رنگ در خیابان
2956413620.jpg,یک مسابقه درگ با یک ماشین مسابقه سیاه رنگ در خیابان شهر با سرعت در حال حرکت است
2956413620.jpg,فردی که کلاه ایمنی به سر دارد در یک ماشین مسابقه سیاه مسابقه می دهد
2956413620.jpg,شخصی با ماشینی سریع از کنار ساختمان های قدیمی می گذرد
2956413620.jpg,یک ماشین سیاه در خیابان پشت توری سیمی
2956562716.jpg,چهار سگ در یک دایره روی چمن در دوردست و یک سگ سیاه روی چمن در جلو
2956562716.jpg,پنج سگ در حیاط بزرگ حصارکشی شده در کنار گروهی از درختان پاییزی بازی می کنند
2956562716.jpg,چهار سگ در دایره بازی می کنند و یک سگ سیاه در حال دور شدن است
2956562716.jpg,چند سگ از نژادهای مختلف در حیاط خلوت بازی می کنند
2956562716.jpg,سگ هایی که در حیاط بازی می کنند
2956697221.jpg,یک کودک در بالای گوسفند در داخل یک میدان است در حالی که مردان در اطراف آن ها هستند و تماشا می کنند
2956697221.jpg,کودکی در حال تلاش برای جلوگیری از افتادن از روی گوسفند در حلقه رودئو است
2956697221.jpg,در یک رودئو، پسر جوانی در حال تلاش برای مرجان کردن یک گوسفند در داخل محوطه است
2956697221.jpg,یک حیوان در حال اجرا در یک رودئو با افراد زیادی در حال تماشا است
2956697221.jpg,گروهی از مردم در یک رودئو
2956811273.jpg,مردی در لباس خستگی ارتش با مردی که کت و شلوار خاکستری پوشیده بود دست می فشارد
2956811273.jpg,مردانی با کت و شلوار و یونیفورم نظامی در حالی که دو مرد با هم دست می دهند نگاه می کنند
2956811273.jpg,مرد نظامی با مردی کت و شلوار در حالی که تماشاچیان تماشا می کنند، دست می دهد
2956811273.jpg,یکی از اعضای ارتش با مردی با کت و شلوار خاکستری دست می دهد
2956811273.jpg,مردی خسته دست مردی کت و شلوار پوش را می فشارد
2956822125.jpg,مردی با پیراهن سفید و شلوار جین در حال سخنرانی است در حالی که به کشوری اشاره می کند که روی صفحه پشت سرش فهرست شده است
2956822125.jpg,یک مرد آسیایی با پیراهن سفید و شلوار جین آبی به ارائه پاورپوینت می پردازد
2956822125.jpg,مردی با پیراهن سفید و شلوار جین آبی پاورپوینت ارائه می دهد
2956822125.jpg,مردی میانسال صفحه گسترده ای را در پاورپوینت ارائه می دهد
2956822125.jpg,مردی که به کارش روی پروژکتور اشاره می کند
194332758.jpg,نوزادی که روی صندلی بلندی نشسته و غذا را با لبه دار می خورد
194332758.jpg,کودک هنگام نشستن روی صندلی بلند با غذا بازی می کند
194332758.jpg,کودک نوپایی در صندلی بلند مشغول بازی با اسپاگتی است
194332758.jpg,نوزادی با دستان خود اسپاگتی خود را می خورد
194332758.jpg,نوزادی روی صندلی خود با غذا بازی می کند
194408176.jpg,مردی با روسری قرمز و کلاه سفید روی پتو روی زمین نشسته است و اطرافش را کیک های ماده ای قهوه ای و فیبر مانند گرفته است که ظاهرا می فروشد
194408176.jpg,این تصویر پیرمردی است که در حالی که پاهایش را جمع کرده و در کنار چمن های خشک قرار گرفته است ، نشسته است
194408176.jpg,مردی با عمامه و روسری ، در حالی که در میان انبوهی از کاه به نظر می رسد ، سیگار می کشد
194408176.jpg,پیرمردی که کلاه سفید به سر دارد ، به تنهایی روی زمین نشسته است
194408176.jpg,مردی روی پارچه ای قرمز رنگ روی زمین نزدیک یک تیر آبی نشسته است
1944238257.jpg,گروهی متشکل از چند پسر نوجوان که با کیسه زباله در کنار جاده قدم می زنند
1944238257.jpg,نوجوانان با لباس های متناسب کنار جاده ایستاده و کیسه های زباله را در دست دارند
1944238257.jpg,جوانان در حال جمع آوری زباله های کنار خیابان هستند
1944238257.jpg,بچه های مدرسه کارهای داوطلبانه انجام می دهند
1944238257.jpg,او در حال راه رفتن با یک کیسه زباله است
194433740.jpg,مردی با تی شرت سفید با حروف آبی کمربند ایمنی ، بازوی خود را به دور دختری با لباس راه راه سیاه و سفید و گردنبند بسته است
194433740.jpg,زن و مرد جوانی که در صندلی عقب ماشین نشسته اند و به دوربین لبخند می زنند
194433740.jpg,دختری خندان با لباس راه راه در کنار پسری در ماشین نشسته است
194433740.jpg,یک دختر و پسر در یک وسیله نقلیه در کنار یکدیگر نشسته اند
194433740.jpg,یک پسر جوان و یک دختر جوان که از یک سواری در اتومبیل لذت می برند
194464865.jpg,مردی با لباس آبی و پارچه نارنجی ، یك زنبق را در امتداد تپه ای چمن انداخت
194464865.jpg,مردی با لباس آبی و شورت مشکی ، آفتابگیر نارنجی روی سر دارد
194464865.jpg,مردی با روبند و قسمت بالای آبی یک فریزبی را به دور انداخته است
194464865.jpg,مردی که تاپ مخزن آبی رنگ به تن دارد در پارک در حال اعتصاب گرفتن است
194464865.jpg,مردی با کلاه نارنجی و پرتاب فریزبی
194467104.jpg,مردی فریزبی زرد را در زمینی سبز و سرسبز از چمن پرتاب می کند
194467104.jpg,مردی که یک فریزبی نارنجی را به سمت یک پارک علفی سبز می اندازد
194467104.jpg,انسان آماده پرتاب فریزبی در پارک می شود
194467104.jpg,یک پسر در شرف پرتاب یک فریزبی است
194467104.jpg,مردی دیسک را در پارک پرتاب می کند
1944813674.jpg,پسر جوانی که کیسه پلاستیکی بزرگ مشکی را روی شانه خود حمل می کرد ، از جاده ای خاکی عبور می کرد
1944813674.jpg,مرد جوانی چیزی را در یک کیسه زباله پلاستیکی بزرگ سیاه رنگ حمل می کند
1944813674.jpg,پسری با موهای تیره و کیسه بزرگ سطل آشغال را روی شانه هایش حمل کرد
1944813674.jpg,یک مرد جوان چیزی را در یک کیسه زباله سیاه حمل می کند
1944813674.jpg,پسری که سطل آشغال سیاه را به پشت خود حمل می کند
1944940887.jpg,دو مرد نشسته و مشغول بسته بندی اجناس پخته شده در بسته های پلاستیکی هستند
1944940887.jpg,دو نفر نشسته و دونات درست می کنند و می پیچند
1944940887.jpg,دو مرد در بسته بندی پلاستیکی پیراشکی بسته بندی می کنند
1944940887.jpg,زن و مردی که پیراشکی می پیچند
1944940887.jpg,برخی از مردم مشغول تهیه شیرینی هستند
1944949081.jpg,نزدیک جاده جاده ای ، مردی با ژاکت خاکستری یک کیسه پلاستیکی زباله را درون یک ظرف بزرگ ، سبز و زباله دور می کند
1944949081.jpg,پسری با ژاکت کلاه دار خاکستری در حال پرتاب کیسه زباله به داخل سطل زباله سبز است
1944949081.jpg,دو نفر در حال پرتاب زباله های سیاه به سطل زباله سبز هستند
1944949081.jpg,مرد جوانی که درب آن را به سطل زباله بلند می کند
1944949081.jpg,برخی از افراد سطل زباله را بیرون می کشند
1944997202.jpg,دو زن آسیایی در حالی که لبخند می زنند ، کیسه زباله ای را که تا حدی پر شده است ، بالا آورده اند
1944997202.jpg,دو زن آسیایی که بوش سطل زباله حمل می کنند و از آن می خندند
1944997202.jpg,دو دختر آسیایی جلوی یک تابلوی تبلیغاتی سطل زباله را نگه می دارند
1944997202.jpg,دو دختر نوجوان آسیایی که کنار بزرگراهی ایستاده اند کیسه های زباله را در دست دارند
1944997202.jpg,دو دختر کیسه زباله را در پیاده رو در دست دارند
1945250762.jpg,پسری که لباس مشکی و شلوار جین آبی به تن دارد ، پارچه خاکستری را در دست راست خود گرفته است
1945250762.jpg,پسر جوانی با لباس مشکی و شلوار جین آبی که پارچه ای خاکستری را بالا نگه داشته است
1945250762.jpg,پسری با لباس سیاه که یک قطعه زباله را در فضای باز نگه داشته است
1945250762.jpg,مردی که لباس مشکی پوشیده و پارچه ای فرسوده دارد
1945250762.jpg,پسری که زباله ها را تمیز می کند
1945324358.jpg,پسرانی که شلوار جین و ژاکت های کلاه دار پوشیده اند ، در پیاده رو ایستاده اند و یکی از آن ها کیسه پلاستیکی مشکی را در دست دارد
1945324358.jpg,پس از برداشتن زباله در خیابان ، یک مرد جوان کیسه زباله را به سطل زباله می برد
1945324358.jpg,نوجوانی با ژاکت خاکستری در کنار خیابان یک کیف زباله سیاه به همراه دارد
1945324358.jpg,پسری با کیسه زباله از پیاده رو پیاده می رود در حالی که دو پسر دیگر او را دنبال می کنند
1945324358.jpg,گروهی از مردان نوجوان در حال جمع آوری زباله ها
1945370692.jpg,مردم در حال پیاده روی در پیاده رو در امتداد پارکینگ روبروی فروشگاه لوازم خانگی هستند
1945370692.jpg,سه نفر در حال جمع آوری زباله ها در مقابل یک رستوران هستند
1945370692.jpg,افرادی که در مسیری در یک مرکز خرید قدم می زنند
1945370692.jpg,یک زوج در حال پیاده روی در پیاده رو و در امتداد یک مرکز خرید نواری هستند
1945370692.jpg,گروهی از مردم که با دو شاسی بلند راه می روند
1945930488.jpg,مردی با لباس سبز که با یک کلاه براق سفید و نقره ای با میکروفون آواز می خواند
1945930488.jpg,مردی که کلاه نقره ای و یک تاپ مخزن سبز به سر دارد ، در حال خواندن یک میکروفون است
1945930488.jpg,مردی که یک تاپ مخزن سبز و کلاهی سفید با آواز میکروفون پوشیده است
1945930488.jpg,پسری با تاپ مخزن سبز و عینک آفتابی با میکروفون صحبت می کند
1945930488.jpg,مردی با لباس سبز و کلاه براق در حال صحبت با میکروفون است
1945939774.jpg,مردی که یک تی شرت بدون آستین سبز ، زیر شلوار قرمز و سفید و سیاه و جوراب شلواری آبی پوشیده است در حال آواز خواندن یا صحبت کردن با یک میکروفون است
1945939774.jpg,مردی که زیر شلوار آبی اش عینک آفتابی ، کلاه و قرمز به سر دارد ، آواز می خواند
1945939774.jpg,مرد جوانی با لباس رنگارنگ آواز میکروفون را می خواند
1945939774.jpg,مردی با لباس زیر شلوارش روی صحنه آواز می خواند
1945939774.jpg,مردی که در یک گروه آواز می خواند
1945973944.jpg,یک مرد درب سطل زباله را باز نگه داشته در حالی که مرد دیگری کیسه زباله را در سطل زباله می گذارد
1945973944.jpg,مردی در حال پرتاب یک مرد زباله به داخل سطل زباله در حالی که مرد دیگری درب آن را نگه داشته است
1945973944.jpg,دو مرد در حال ریختن زباله ها در یک ظرف زباله سبز هستند
1945973944.jpg,مرد سیاه پوش در حال پرتاب کیسه زباله به داخل سطل زباله است
1945973944.jpg,دو مرد در حال ریختن زباله به درون قوطی های بزرگ هستند
19469520.jpg,رقبا آماده می شوند تا در یک رویداد افتتاحیه بزرگ به میزبانی رئیس اجرایی شرکت کنند
19469520.jpg,گروهی از دوچرخه سواران در یک مسابقه که بازوهایشان به دور هم است
19469520.jpg,مردان با لباس های رنگارنگ رفاقت را پس از مسابقه دوچرخه سواری نشان می دهند
19469520.jpg,گروهی از دوچرخه سوار که بازوهایشان به دور هم است
19469520.jpg,دوچرخه سواران منتظر شروع مسابقه هستند
194702176.jpg,یک کودک پسر جوان در حال شناور شدن بر روی یک قایق موقت بر روی یک دریاچه آبی روشن است که در پس زمینه آن سنگها و علف های سبز روشن وجود دارد
194702176.jpg,پسری با کمک وسیله ای قهوه ای رنگ در یک قسمت آب شناور می شود
194702176.jpg,پسر جوانی که در یک رودخانه کوچک آبی روی رودخانه آبی آرام می رود
194702176.jpg,پسر سیاه پوست در قایق خانگی روی آب
194702176.jpg,یک پسر جوان در یک قایق رانی کوچک در یک دریاچه
2470519275.jpg,پسری در گل و لای عمیق در تلاش است تا با تماشاگران اطرافش بیرون برود
2470519275.jpg,پسری با لباس آبی از میان گل و لای بالا می رود
2470519275.jpg,پسری با لباس آبی روی تلی از گل
2470519275.jpg,پسری در انبوهی از گل
2470519275.jpg,پسری که در گل و لای بازی می کند
2470519984.jpg,منوها موارد موجود را توصیف می کنند و مخلوط کنها با نوشیدنی های تازه مخلوط شده مشاهده می شوند
2470519984.jpg,خانمی با کلاه و دم اسبان آشپز پشت یک پیشخوان تبلیغات غذا است
2470519984.jpg,چندین صفحه منو مواردی را برای فروش همراه با قیمت نشان می دهد
2470519984.jpg,غذاها و نوشیدنی های به نمایش درآمده در بازار ژاپن
2470519984.jpg,شخصی در یک رستوران فست فود مشغول آشپزی است
2470588201.jpg,کودک خردسال در بیرون با یک اسباب بازی رنگارنگ بازی می کند
2470588201.jpg,پسر جوانی با یک پخش کننده رنگی بازی می کند
2470588201.jpg,پسر با یک روبان رنگارنگ بازی می کند
2470588201.jpg,کودکی که در حال چرخاندن یک بنر چند رنگ است
2470588201.jpg,پسر جوانی که یک بادبادک در حال پخش را تکان می دهد
2470899884.jpg,یک زن جوان برای یک مسابقه تنیس شدید آماده می شود ، شریک زندگی اش پشت سر او راه می رود
2470899884.jpg,زنی که لباس سفید ، شورت آبی و کفش های مشکی به تن دارد ، راکت تنیس در دست دارد
2470899884.jpg,دو نفری که در مقابل آن ها یک براکت قرمز و زرد تنیس نگه داشته اند
2470899884.jpg,دختری با کلاه سفید برای بازی تنیس می پرد
2470899884.jpg,زنی با لباس سفید در حال بازی تنیس است
247097023.jpg,یک مرد روی سنگهایی ایستاده است که روی آن ها نوشته شده است:  زندگی کوتاه است در کنار ،
247097023.jpg,مرد سیاه پوش ایستاده بر روی سنگ با عبارت زندگی کوتاه است اسپری روی آن نقاشی شده
247097023.jpg,مردی که لباس مشکی بر تن دارد بالای صخره ایستاده است که می گوید:  زندگی کوتاه است 
247097023.jpg,مردی با لباس و شلوارک تیره بالای صخره ای با نقاشی های بالا ایستاده است
247097023.jpg,مردی روی صخره ای ایستاده و منظره را تماشا می کند
24710703.jpg,چند پسر و یک مرد در یک سالن شلوغ مقابل یک ردیف صندلی جمع شده می رقصند
24710703.jpg,چندین نفر ، از جمله مردی با تی شرت مشکی و شلوار جین ، در داخل یک تئاتر می رقصند
24710703.jpg,در یک نوع رویداد بزرگ نشسته ، یک مرد و یک کودک ژست های عجیب و غریب می گیرند
24710703.jpg,همه با انرژی کامل در حال رقصیدن بر روی موسیقی خوانده شده توسط خواننده هستند
24710703.jpg,مردان و کودکانی که لباس غیر معمولی دارند در یک سینمای کامل می رقصند
2471184383.jpg,زنی با لباس آبی در آشپزخانه که یک قوری چای آب داغ بخارپز در دست دارد
2471184383.jpg,یک زن مسن خندان و پوشیده از سر ، آب جوشیده را آماده می کند
2471184383.jpg,زنی با لباس آبی و روسری مشکی در حال چای دمیدن است
2471184383.jpg,یک زن مسن در آشپزخانه خود مشغول چای درست کردن است
2471184383.jpg,بانوی پیر قبل از مرگ چای درست می کند
2471447879.jpg,یک دختر جوان در حال تمرین سنگ نوردی روی یک دیوار داخلی
2471447879.jpg,یک دختر جوان از یک دیوار کوهنوردی داخل سالن بالا می رود
2471447879.jpg,یک دختر کوچک در حال بالا رفتن از یک دیوار کوهنوردی است
2471447879.jpg,دختری که روی یک تاق کوهنوردی بالا می رود
2471447879.jpg,یک دختر کوچک از یک دیوار سنگی بالا می رود
2471493193.jpg,پسر کوچک با لباس مشکی که روی آجرها را گذاشته و دست در گل کرده است
2471493193.jpg,یک پسر کوچک دوست داشتنی در حالی که روی یک تقسیم آجر دراز کشیده است در خاک بازی می کند
2471493193.jpg,پسر کوچک با کت آبی با خاک بازی می کند
2471493193.jpg,یک کودک نوپا با خشنودی در خاک بازی می کند
2471493193.jpg,پسر بچه ای که در خاک خاک می کند
2471493912.jpg,شخصی که در بازی در گل و لای شلوار نارنجی پوشیده است
2471493912.jpg,چند نفر از طریق یک گودال گل آلود تلاش می کنند
2471493912.jpg,دو دختر در حال بالا رفتن از گودال گلی کنار ساحل
2471493912.jpg,دو دختر از بین مقداری گل در پارک بیدار می شوند
2471493912.jpg,دو دختر که در لجن عمیق ران قرار دارند
247248892.jpg,پسری با کلاه و عینک آفتابی روی قایقی در وسط اقیانوس ، ماهی را بلند کرده است
247248892.jpg,ماهیگیر آسیایی که ماهی را در دست گرفته و در حال عکس گرفتن روی یک قایق در اقیانوس است
247248892.jpg,پسر بچه با عینک آفتابی ماهی را روی قایقی در اقیانوس بالا نگه داشته است
247248892.jpg,مردی ماهی را که تازه صید کرده نگه می دارد
247248892.jpg,مردی که ماهی را روی قایق در دست دارد
2472574160.jpg,مردی با لباس استتار در بستری از گلهای رز و گلهای دیگر پنهان می شود
2472574160.jpg,مردی در لاله های قرمز در لاله های قرمز در حال اردک زدن است
2472574160.jpg,مردی در مزرعه ای از لاله های قرمز ، زرد و سفید زانو می زند
2472574160.jpg,مردی با لباس خاکستری که در مزرعه ای از گل نشسته است
2472574160.jpg,مرد در یک زمینه لاله است
2472620707.jpg,یک کودک خردسال با روروک مخصوص بچه ها با کلاه ایمنی آبی ، لباس آبی ، شورت قهوه ای و کفش های آبی ،
2472620707.jpg,یک کودک کوچک با شلوارک خاکی و کلاه ایمنی سوار یک اسکوتر لگد دو چرخ می شود
2472620707.jpg,پسر جوانی که لباس سرمه ای به تن دارد و کروکس در نزدیکی ساحل با اسکوتر سوار می شود
2472620707.jpg,یک کودک کوچک با صندل های آبی سوار یک اسکوتر در نزدیکی ساحل می شود
2472620707.jpg,پسر جوانی در کنار ساحل با اسکوتر سوار می شود
2472634822.jpg,یک پسر جوان آسیایی با یک سگ سفید و خاکستری روی چمن های سبز می دود
2472634822.jpg,پسری که لباس قرمز بر تن دارد با یک سگ خزدار از روی چمن ها می دود
2472634822.jpg,یک کودک و یک سگ در حال عبور از روی یک چمنزار علفی هستند
2472634822.jpg,یک سگ بزرگ پسری را از طریق مزرعه تعقیب می کند
2472634822.jpg,یک پسر و یک سگ از میان چمن ها می دوند
2472678549.jpg,پسری در دستشویی ، تی شرت مرد عنکبوتی پوشیده و توپ و مسواک در دست دارد
2472678549.jpg,یک بچه با لباس مرد عنکبوتی مسواک و توپ را در دستشویی نگه می دارد
2472678549.jpg,پسری در دستشویی است که یک توپ سبز و مسواک در دست دارد
2472678549.jpg,پسری که لباس مرد عنکبوتی را پوشیده و در دستشویی ایستاده است
2472678549.jpg,پسر کوچکی در دستشویی است و یک توپ سبز در دست دارد
2472980433.jpg,در حالی که یک چرخ موتور را می کشید ، موتور سیکلت در پیست سوار می شود
2472980433.jpg,مردی که موتورسیکلت سواری می کند در یک پیست ترفند می زند
2472980433.jpg,یک مرد موتورسیکلت خود را روی چرخ عقب خود در یک پیست قرار می دهد
2472980433.jpg,یک مرد در حالی که یک چرخ چرخ کار می کند روی موتورش می ایستد
2472980433.jpg,مردی که با موتورسیکلت کلاهبرداری می کند
2472992528.jpg,پسری با شلوار جین ، لباس سفید و کفش قرمز روی دیوار کوهنوردی است
2472992528.jpg,پسری با شلوار جین ، کلاه ایمنی و کفش قرمز از داخل خانه به صخره نوردی می رود
2472992528.jpg,پسر جوانی با کروک قرمز و کلاه ایمنی از یک دیوار کوهنوردی آویزان است
2472992528.jpg,یک پسر کوچک با لباس سفید در حال صخره نوردی است
2472992528.jpg,کودک یک دیوار کوهنوردی را مقیاس بندی می کند
2473018628.jpg,یک زن هندی که لباس سفید و گشاد بر تن دارد در حالی که با دو غربی مشغول چمن زدن است ، عکس می گیرد
2473018628.jpg,پس از طوفان ، دو زن و یک مرد در حال برداشتن قلم مو از حیاط خود خارج شدند
2473018628.jpg,سه نفر به نوعی کارهای حیاط را انجام می دهند که شامل پارچه زدن است
2473018628.jpg,سه نفر چوب یا مسواک جمع می کنند و می بندند
2473018628.jpg,سه نفر بسته های یونجه را الک می کنند
2473271288.jpg,گروهی از مردم که در ساحل اطراف آتش نشسته و نوشابه نوشابه می نوشند و صحبت می کنند
2473271288.jpg,شب ها دوستان و خانواده آرام می گیرند و روی صندلی های چمن کنار آتش می نشینند
2473271288.jpg,گروهی از مردم شبانه در جنگل آتش نشسته اند
2473271288.jpg,برخی از مردم دور آتش نشسته اند و مشروب می نوشند
2473271288.jpg,چندین نفر شب نشسته اند دور آتش سوزی
2536965203.jpg,دو مرد که هر دو جلیقه بازتابنده نارنجی به تن دارند ، برخی از مواد سنگین را بر روی پله برقی حمل می کنند
2536965203.jpg,دو کارگر که جلیقه های نارنجی به تن دارند ، مقدار زیادی مواد را روی پله برقی مانور می دهند
2536965203.jpg,دو مرد جلیقه نارنجی سوار بر پله برقی هستند
2536965203.jpg,دو مرد با یک دالی روی پله برقی
2536965203.jpg,دو مرد با لباس فرم و کار می کنند
2536977405.jpg,چندین نفر با بالهای زاویه دار و جلیقه نارنجی رنگی در انتظار مترو بودند
2536977405.jpg,مجموعه ای از کارمندان که از کلاه ایمنی و جلیقه های نارنجی استفاده می کنند
2536977405.jpg,مردانی که جلیقه نارنجی ، کلاه سخت و بال دارند ، در جایی راه می روند
2536977405.jpg,مردانی که لباس نارنجی و بالهای جعلی بر تن دارند از تونل مترو عبور می کنند
2536977405.jpg,مردان کارگر با کلاه ایمنی سفید و لباس نارنجی
2536978777.jpg,گروهی از کارگران با جلیقه های ایمنی نارنجی و کلاه های سخت در بالای یک ساختمان از نوع کارخانه ژست می گیرند
2536978777.jpg,گروهی از مردان با کلاه های سخت و جلیقه های بازتابنده نارنجی یک واقعه را گرامی می دارند
2536978777.jpg,گروهی از مردان با کلاه های سخت و جلیقه های ایمنی ، در حال عکس گرفتن هستند
2536978777.jpg,چند مرد با لباس ساختمانی کنار هم ایستاده اند
2536978777.jpg,گروهی از کارگران در ایستگاه قطار
2536985499.jpg,کارگران فضای باز با استفاده از جک چکش در انگلستان پیاده رو را تعمیر می کنند
2536985499.jpg,یک کارگر ساختمانی در جلیقه نارنجی که در زمین حفاری می کند
2536985499.jpg,دو کارگر ساختمانی سیاه و یک سفید در بیرون کار می کنند
2536985499.jpg,مردی که جلیقه نارنجی به تن دارد از ژامر استفاده می کند
2536985499.jpg,یک کارگر از یک چکش در خیابان استفاده می کند
2536991887.jpg,چندین کارگر با جلیقه های نارنجی و کلاه های سفید ساختمانی که کیف های آبی در دست دارند در امتداد ریل های راه آهن جانبی کار می کنند
2536991887.jpg,کارگران جلیقه نارنجی در حال کار روی سکوی قطار هستند
2536991887.jpg,مردانی که جلیقه ایمنی نارنجی به تن دارند ، کیف های آبی را پر می کنند
2536991887.jpg,کارگرانی که جلیقه نارنجی پوشیده اند در نزدیکی ریل های ایستگاه ایستاده اند
2536991887.jpg,کارگران کیسه های آبی را پر از ماسه و خاک می کنند
2536993581.jpg,گروهی از کارگران ساختمانی که جلیقه های نارنجی به تن دارند در منطقه ایستگاه قطار کار می کنند
2536993581.jpg,کارگرانی که جلیقه احتیاط نارنجی به تن دارند در کنار خطوط راه آهن با کیسه های آبی کار می کنند
2536993581.jpg,یک خدمه ساختمانی با جلیقه های ایمنی در حال بازسازی پیاده رو نزدیک خطوط ریلی هستند
2536993581.jpg,کارگران ساختمانی در میانه ایستگاه قطار آجرگذاری می کنند
2536993581.jpg,چندین مرد جلیقه نارنجی در کنار راه آهن کار می کنند
2536998057.jpg,شخصی با جلیقه نارنجی با دستگاهی آبی و زرد در دست نشسته است
2536998057.jpg,مردی با جلیقه ایمنی نارنجی تجهیزات مکانیکی را بررسی می کند
2536998057.jpg,مردی که جلیقه نارنجی پوشیده و جعبه ای آبی در دست دارد
2536998057.jpg,مردی که در مسیرهای راه آهن نگهداری می کند
2536998057.jpg,یک کارگر ایمنی در حال بررسی راه آهن است
2537000363.jpg,خدمه راه آهن که روی واگن قطار با جلیقه های نارنجی ایمنی و کلاه های سخت زرد کار می کنند
2537000363.jpg,مردانی که جلیقه نارنجی دارند در محل کار مشغول کار هستند
2537000363.jpg,گروهی از کارگران ساختمانی که در جاده کار می کنند
2537000363.jpg,سه کارگر مشغول تعیین تکلیف خود هستند
2537000363.jpg,کارگران ساختمانی که در راه آهن کار می کنند
2537002791.jpg,مردی با جلیقه نارنجی و کلاه آبی در کنار یک وسیله بزرگ لبخند می زند
2537002791.jpg,مردی با جلیقه نارنجی و کلاه آبی در کنار تجهیزات الکترونیکی ایستاده است
2537002791.jpg,مردی با جلیقه ایمنی در مقابل برخی تجهیزات فنی ژست گرفته است
2537002791.jpg,مردی نشان می دهد که چگونه یک سیستم رایانه ای کار می کند
2537002791.jpg,کار در یک کارخانه خوب
2537021135.jpg,گروهی از مردان میانسال ، همه لباس های مشکی بر تن ، در حال اجرا در مقابل پس زمینه آبی
2537021135.jpg,یک مرد کچل با عینک ، گیتار را در دست دارد و در کنار هم گروهان خود با یک میکروفون آواز می خواند
2537021135.jpg,سه مرد ، دو گیتار نواز و یک نفر طبل ، در مقابل پرده اجرا می کنند
2537021135.jpg,مردی با عینک و تی شرت مشکی در حال نواختن گیتار برقی نارنجی و سیاه و آواز خواندن است
2537021135.jpg,گروه موسیقی در محلی برگزار می شود
2537030709.jpg,مردی با لباس سنتی که گیتار کوچکی در دست دارد و یک دوچرخه نقره ای پشت سر خود دارد
2537030709.jpg,مردی با ظاهر اسپانیایی در خیابان برای پول در حال نواختن ساز است
2537030709.jpg,مردی که لباس نوازنده ماریاچی را بر تن دارد یک گیتار کوچک در دست دارد و آواز می خواند
2537030709.jpg,مردی در حال نواختن ساز و آواز خواندن است
2537030709.jpg,یک مرد لاتین که ساز می زند
2537034263.jpg,گروهی از افراد مختلف در بیرون فروشگاهی به نام  بازار مرکزی  ایستاده اند
2537034263.jpg,مردم در پارکینگ روبروی یک بازار مرکزی ایستاده اند
2537034263.jpg,مردم مقابل فروشگاهی به نام بازار مرکزی تجمع کردند
2537034263.jpg,گروهی خارج از بازار مرکزی ایستاده اند
2537034263.jpg,مردم بیرون از یک بازار می ایستند
2537119659.jpg,یک دختر کوچک با عینک آفتابی مشکی با یک جیپ قرمز رانندگی می کند در حالی که یک پسر کوچک در پس زمینه ایستاده و لباس آبی پوشیده است
2537119659.jpg,پسر جوانی با رنگ آبی در حال تعقیب دختر جوانی است که در ماشین بازی نشسته است
2537119659.jpg,یک پسر کوچک دختر کوچکی را که در حال رانندگی با یک جیپ اسباب بازی قرمز است ، تعقیب می کند
2537119659.jpg,دختربچه ای سوار ماشین اسباب بازی می شود در حالی که برادرش از پشت راه می رود
2537119659.jpg,دختری در حالی که پسر جوانی پشت سر او بازی می کند ، یک کامیون اسباب بازی را رانندگی می کند
2537197415.jpg,کودک در حالی که کودکان دیگر در پس زمینه بازی می کنند در استخر کودکان پاشیده می شود
2537197415.jpg,کودکی در حال بازی با لغزش و سر خوردن در چمن است
2537197415.jpg,یک کودک کوچک در حال سر خوردن از سرسره است
2537197415.jpg,نوزادی در انتهای یک لغزش و سر زدن در یک مهمانی
2537197415.jpg,کودکی که در استخر بادی بازی می کند
2537544551.jpg,گروهی از مردها که کنار هم ایستاده اند و یکی از آن ها عصایی را در دست دارد
2537544551.jpg,سه مرد جوان بیرون از منزل در کنار برخی از فروشگاه ها کنار هم ایستاده اند
2537544551.jpg,سه مرد در جلوی بازار بحث می کنند
2537544551.jpg,سه مرد در خارج از مغازه با هم مکالمه می کنند
2537544551.jpg,سه نفر در میدان شهر صحبت می کنند
2537578924.jpg,یک کارگر نقابدار با رنگ نارنجی روی یک قطعه فلز ، جرقه های زرد در حال پرواز کار می کند
2537578924.jpg,مردی با لباس بلند نارنجی مشغول انجام کارهای ساختمانی است
2537578924.jpg,مردی از یک ابزار قدرت برای کار روی چیزی استفاده می کند
2537578924.jpg,مردی با لباس نارنجی در حال جوشکاری یک تیر آهن است
